nb_nodes,inf_times,inf_nb_visits,supr_times,supr_nb_visits,med_times,med_nb_visits
72,0.010220050811767578,73,0.006774187088012695,1,0.007150173187255859,1
73,0.010456085205078125,74,0.00710296630859375,1,0.006803989410400391,1
74,0.010827064514160156,75,0.008573055267333984,1,0.007890939712524414,1
75,0.01294088363647461,76,0.007940053939819336,1,0.00732111930847168,1
76,0.011642932891845703,77,0.009057998657226562,1,0.008530855178833008,1
77,0.011987924575805664,78,0.008623123168945312,1,0.008473873138427734,1
78,0.014627933502197266,79,0.00890207290649414,1,0.008344888687133789,1
79,0.012200117111206055,80,0.009237051010131836,1,0.009152889251708984,1
80,0.015594005584716797,81,0.009239912033081055,1,0.009662866592407227,1
81,0.017473936080932617,82,0.009475946426391602,1,0.009287118911743164,1
82,0.017422914505004883,83,0.009125947952270508,1,0.009059906005859375,1
83,0.018559932708740234,84,0.010785818099975586,1,0.00910496711730957,1
84,0.01765894889831543,85,0.010237932205200195,1,0.010293960571289062,1
85,0.018372058868408203,86,0.009679079055786133,1,0.009989023208618164,1
86,0.019225120544433594,87,0.010100841522216797,1,0.009267091751098633,1
87,0.01989293098449707,88,0.01096487045288086,1,0.010087966918945312,1
88,0.020641088485717773,89,0.012176036834716797,1,0.011486053466796875,1
89,0.020493030548095703,90,0.012676000595092773,1,0.010498046875,1
90,0.02226400375366211,91,0.011520147323608398,1,0.01024007797241211,1
91,0.023939132690429688,92,0.012423992156982422,1,0.011407852172851562,1
92,0.025142192840576172,93,0.012447118759155273,1,0.011748075485229492,1
93,0.02763509750366211,94,0.014885902404785156,1,0.01178121566772461,1
94,0.027205944061279297,95,0.017253875732421875,1,0.012338876724243164,1
95,0.026803970336914062,96,0.015367984771728516,1,0.013271093368530273,1
96,0.02854299545288086,97,0.013984918594360352,1,0.011966943740844727,1
97,0.028176069259643555,98,0.01365804672241211,1,0.013306140899658203,1
98,0.02446579933166504,99,0.014161825180053711,1,0.013787031173706055,1
99,0.025020122528076172,100,0.01563286781311035,1,0.013564825057983398,1
100,0.025609970092773438,101,0.01385498046875,1,0.014035940170288086,1
101,0.025825977325439453,102,0.015383005142211914,1,0.014111995697021484,1
102,0.0263979434967041,103,0.015917062759399414,1,0.014551877975463867,1
103,0.027581214904785156,104,0.015757083892822266,1,0.015352010726928711,1
104,0.028985023498535156,105,0.01468801498413086,1,0.015650033950805664,1
105,0.028547048568725586,106,0.015187978744506836,1,0.013521909713745117,1
106,0.03309488296508789,107,0.016813993453979492,1,0.017004966735839844,1
107,0.03267407417297363,108,0.017441987991333008,1,0.016782045364379883,1
108,0.03854107856750488,109,0.01795196533203125,1,0.015919923782348633,1
109,0.03455996513366699,110,0.016986846923828125,1,0.01733708381652832,1
110,0.03331899642944336,111,0.017624855041503906,1,0.017627954483032227,1
111,0.03588700294494629,112,0.01667189598083496,1,0.015820980072021484,1
112,0.03368020057678223,113,0.017406940460205078,1,0.016354084014892578,1
113,0.03372597694396973,114,0.017328977584838867,1,0.01759815216064453,1
114,0.03364109992980957,115,0.01777791976928711,1,0.016340970993041992,1
115,0.037419795989990234,116,0.020011186599731445,1,0.017312049865722656,1
116,0.03880000114440918,117,0.019650936126708984,1,0.018414974212646484,1
117,0.03837084770202637,118,0.019176959991455078,1,0.020112037658691406,1
118,0.039309024810791016,119,0.0202181339263916,1,0.01913595199584961,1
119,0.04176497459411621,120,0.01836395263671875,1,0.01853489875793457,1
120,0.04266786575317383,121,0.019367218017578125,1,0.020207881927490234,1
121,0.04042506217956543,122,0.025122880935668945,1,0.020283937454223633,1
